id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio
257437097,0,37,118,30,3875,0.02838709677419355,0.024516129032258065,1,0,22,0,5.67741935483871,0.0,5.67741935483871,0.0,0,1,0,0,0,13,218.1349074074074,0.05959614696477757,1,1,40.850827576432266,0.3076923076923077,0.23076923076923078,0.8461538461538461,2.0,0.4878527713892913,50.84615384615385,3,10,0.7,0.3,0.0,0,349.66425,0.0
257437078,0,0,0,0,223,0.02242152466367713,0.0,1,0,1,0,4.484304932735426,0.0,4.484304932735426,0.0,0,1,0,0,0,5,254.13684027777776,0.01967443993769214,1,1,84.84908240973463,0.4,0.6,0.6,1.584962500721156,0.9709505944546686,0.4,1,8,0.875,0.5,0.0,0,93.90945,0.0
257436703,1,5,4,3,187,0.10160427807486631,0.0053475935828877,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,6,442.3218865740741,0.013564782078662076,1,1,81.95162201035134,0.3333333333333333,0.5,0.3333333333333333,2.584962500721156,0.9697238998682473,7.0,9,21,0.5714285714285714,0.5238095238095238,0.0,0,430.7272333333333,0.0
257436677,1,31,101,120,4165,0.033373349339735896,0.01056422569027611,1,0,24,0,5.762304921968787,0.0,5.762304921968787,0.0009603841536614646,0.0,1,0,0,0,8,336.20318287037037,0.023795134631680613,1,1,93.99467031216356,0.0,0.75,0.375,2.0,0.886859507142915,88.5,1,2,0.5,0.5,0.0,0,420.0731666666667,0.0
257436502,0,11,14,4,3219,0.019260639950295123,0.008387698042870456,1,1,27,2,8.387698042870456,0.6213109661385523,9.00900900900901,0.0,0,1,0,0,0,25,818.9505671296296,0.030526873053673353,1,1,49.5692600948487,0.0,0.56,1.0,1.0,0,24.76,3,8,0.625,0.25,0.0,0,225.1864,0.0
257436189,1,12,22,10,3365,0.023476968796433878,0.0020802377414561664,1,0,35,0,10.401188707280832,0.0,10.401188707280832,0.0,0,1,0,0,0,13,501.7413425925926,0.02590976444720807,1,1,57.93167101953591,0.07692307692307693,0.6923076923076923,1.0,1.0,0,29.076923076923077,1,2,0.5,0.5,0.0,0,229.6674,0.0
257436187,0,5,11,4,376,0.03723404255319149,0.005319148936170213,1,0,2,0,5.319148936170213,0.0,5.319148936170213,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,5.0,7,19,0.631578947368421,0.2631578947368421,0.0,0,19292.358866666666,0.0
257435715,0,3,1,1,136,0.0661764705882353,0.014705882352941176,1,1,1,1,7.352941176470588,7.352941176470588,14.705882352941176,0.0,0,1,0,1,0,10,1329.3468171296297,0.007522491400394921,2,2,267.15723143182197,0.4,0.1,0.2,2.0,0.9372305632161296,75.3,1,2,0.5,0.5,0.0,0,1622.9022666666667,0.0
257435656,0,8,18,12,2216,0.037454873646209384,0.0,1,0,15,0,6.768953068592058,0.0,6.768953068592058,0.0009025270758122744,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,3,4,0.25,0.5,0.0,0,60762.016683333335,0.0
257435257,0,1,3,0,302,0.03642384105960265,0.013245033112582781,1,0,2,0,6.622516556291391,0.0,6.622516556291391,0.0,0,1,0,0,0,2,172.0794212962963,0.011622540248762718,1,1,0,0.5,0.5,0.5,1.584962500721156,1.0,3.5,2,4,0.5,0.25,0.0,0,320.36351666666667,0.0
257435163,0,1,1,0,544,0.014705882352941176,0.0,1,0,6,0,11.029411764705882,0.0,11.029411764705882,0.0,0,1,0,0,0,115,887.4727546296297,0.12958144281059436,6,6,10.010659492036499,0.26956521739130435,0.24347826086956523,0.33043478260869563,3.584962500721156,0.6409593463983888,1.8869565217391304,0,0,0,0,0,0,1469149.5069666666,0
257435023,0,17,38,31,3817,0.04244170814776002,0.004191773644223212,1,1,23,8,6.0256746135708665,2.095886822111606,8.121561435682473,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,17.0,3,8,0.625,0.5,0.0,0,173.77463333333333,0.0
257434848,0,6,2,0,2668,0.04122938530734633,0.0,1,0,11,0,4.122938530734633,0.0,4.122938530734633,0.0,0,1,0,0,0,35,528.1759606481481,0.06626579512829389,2,2,64.47916952066002,0.4,0.34285714285714286,0.9142857142857143,2.321928094887362,0.2789272227581975,12.028571428571428,1,2,0.5,0.5,0.0,0,683.2521166666667,0.0
257434605,1,4,1,0,1833,0.027823240589198037,0.006001091107474086,1,0,13,0,7.092198581560283,0.0,7.092198581560283,0.0,0,1,0,0,0,26,592.5339699074074,0.04387934079806919,4,4,41.1306395184506,0.5,0.2692307692307692,0.9230769230769231,2.0,0.2953802631540603,12.961538461538462,0,0,0,0,0,0,1469149.5069666666,0
257434600,1,7,14,10,922,0.046637744034707156,0.0,1,1,3,1,3.2537960954446854,1.0845986984815619,4.3383947939262475,0.0032537960954446853,0.0,1,0,0,0,5,9.166956018518519,0.5454373283671601,2,2,2.541643220547712,0.6,0.4,1.0,1.0,0,9.8,0,0,0,0,0,0,1469149.5069666666,0
257434510,0,2,0,0,12,0.0,0.0,1,0,1,0,83.33333333333333,0.0,83.33333333333333,0.0,0,1,0,0,0,6,376.83585648148147,0.015922051728362672,1,1,93.3225494905423,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.321928094887362,0.8962406251802889,1.1666666666666667,0,0,0,0,0,0,1469149.5069666666,0
257434447,0,0,1,1,25,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,0.09858796296296296,20.28645221883071,2,2,0,0.0,1.0,0.5,1.584962500721156,1.0,0.5,1,2,0.5,1.0,0.0,0,75.92311666666666,0.0
257433918,0,0,0,1,153,0.0457516339869281,0.0,1,0,1,0,6.5359477124183005,0.0,6.5359477124183005,0.0,0,1,0,0,0,5,502.97438657407406,0.00994086405484117,1,1,167.3565579630242,0.2,0.2,0.4,2.0,0.9602297178607612,2.6,2,3,0.3333333333333333,0.3333333333333333,0.0,0,154.1569333333333,0.0
257433893,0,3,2,2,2238,0.024128686327077747,0.006255585344057194,1,0,11,0,4.915102770330653,0.0,4.915102770330653,0.002234137622877569,0.0,1,0,1,0,172,763.7336689814815,0.22520939823090416,4,4,7.957857993940189,0.38372093023255816,0.43023255813953487,0.1511627906976744,3.584962500721156,0.5106015460079433,13.38953488372093,1,1,0.0,0.0,0,0,7.576866666666667,1.0
257433866,0,1,1,0,111,0.009009009009009009,0.009009009009009009,1,0,1,0,9.00900900900901,0.0,9.00900900900901,0.0,0,1,0,0,0,3,15.350983796296296,0.19542721429513882,1,1,8.149516932467828,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.3333333333333333,2,3,0.3333333333333333,0.3333333333333333,0.0,0,579.8369666666666,0.0
257433853,0,1,1,0,267,0.0149812734082397,0.0,1,0,2,0,7.49063670411985,0.0,7.49063670411985,0.0,0,1,0,0,0,2,11.963414351851853,0.1671763546073629,1,1,0,0.0,0.5,1.0,1.0,0,2.0,0,0,0,0,0,0,1469149.5069666666,0
257433842,0,1,0,0,613,0.01631321370309951,0.0016313213703099511,1,0,7,0,11.419249592169658,0.0,11.419249592169658,0.0,0,1,0,0,0,8,39.39263888888889,0.20308362744026484,1,1,3.7924080600299725,0.25,0.375,1.0,1.0,0,1.625,0,0,0,0,0,0,1469149.5069666666,0
257433820,0,3,0,0,748,0.02406417112299465,0.0,1,0,6,0,8.02139037433155,0.0,8.02139037433155,0.001336898395721925,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,0,0,0,0,0,0,1469149.5069666666,0
257433688,0,8,4,0,1007,0.04270109235352532,0.006951340615690168,1,1,3,4,2.9791459781529297,3.972194637537239,6.951340615690168,0.0,0,1,0,0,0,5,17.421064814814816,0.2870088627273814,2,2,3.5819728603196155,0.2,0.6,1.0,1.0,0,3.2,1,10,0.9,0.5,0.0,0,471.58886666666666,0.0
257433008,0,1,1,0,88,0.045454545454545456,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,2,5,0.6,0.2,0.0,0,2795.272466666667,0.0
257432916,0,0,0,0,244,0.040983606557377046,0.0,1,0,1,0,4.0983606557377055,0.0,4.0983606557377055,0.0,0,1,0,0,0,3,1023.7955324074074,0.0029302726033055056,1,1,102.44086819234498,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.584962500721156,0.9182958340544896,1.6666666666666667,0,0,0,0,0,0,1469149.5069666666,0
257432738,0,2,0,0,261,0.10344827586206896,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,7,170.55332175925926,0.04104288282277312,2,2,27.76371765651544,0.42857142857142855,0.42857142857142855,0.7142857142857143,2.0,0.72483409150576,5.714285714285714,0,0,0,0,0,0,1469149.5069666666,0
257432648,0,1,0,0,64,0.0,0.03125,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,1,1,0.0,0.0,0,0,822.9832,0.0
257431886,0,27,110,10,997,0.05717151454363089,0.003009027081243731,1,0,2,0,2.0060180541624875,0.0,2.0060180541624875,0.0,0,1,0,1,1,51,1301.0809837962963,0.039198174929274666,2,1,37.744625858128565,0.09803921568627451,0.39215686274509803,0.21568627450980393,2.584962500721156,0.895630558417345,164.98039215686273,4,10,0.6,0.4,0.5,0.0,28.949566666666666,0.1
257431516,0,1,0,0,27,0.037037037037037035,0.0,1,0,1,0,37.03703703703704,0.0,37.03703703703704,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,1469149.5069666666,0
257431306,0,4,0,0,835,0.04431137724550898,0.0,1,0,7,0,8.383233532934131,0.0,8.383233532934131,0.0011976047904191617,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,0,0,0,0,0,0,1469149.5069666666,0
257430127,0,1,3,0,128,0.0,0.0234375,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,56,2944.143483796296,0.01902081209975248,2,2,220.19286972483582,0.3392857142857143,0.30357142857142855,0.017857142857142856,3.321928094887362,0.6461834362174929,58.07142857142857,5,5,0.0,0.0,0,0,188.54378333333335,0.0
257429515,0,0,0,0,118,0.00847457627118644,0.0,1,1,1,1,8.474576271186441,8.474576271186441,16.949152542372882,0.00847457627118644,0.0,1,0,0,0,36,916.1199189814815,0.039296165550055794,2,2,87.55231293642741,0.3611111111111111,0.4444444444444444,0.027777777777777776,3.4594316186372973,0.7273131146514464,1.3055555555555556,0,0,0,0,0,0,1469149.5069666666,0
257429441,1,359,439,22,3428,0.06884480746791131,0.006709451575262544,1,0,15,0,4.3757292882147025,0.0,4.3757292882147025,0.0,0,1,0,1,1,106,1547.9975694444445,0.06847555971166154,1,1,27.152771739885505,0.6886792452830188,0.04716981132075472,0.05660377358490566,3.4594316186372973,0.6215803853762104,274.85849056603774,12,28,0.5714285714285714,0.42857142857142855,0.0,0,3.6909,0.07142857142857142
257429239,0,0,0,0,25,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,667.1345833333334,0.004496843777773475,2,2,471.5433295759469,1.0,0.0,0.3333333333333333,1.584962500721156,0.9182958340544896,3.0,0,0,0,0,0,0,1469149.5069666666,0
257429170,1,30,64,10,3152,0.028553299492385786,0.0006345177664974619,1,0,22,0,6.979695431472082,0.0,6.979695431472082,0.0006345177664974619,0.0,1,0,0,0,9,453.9104513888889,0.019827699433801377,1,1,91.75347053931641,0.2222222222222222,0.5555555555555556,1.0,1.0,0,29.11111111111111,2,4,0.5,0.5,0.0,0,64693.241566666664,0.0
257428817,1,4,2,1,1574,0.02795425667090216,0.0044472681067344345,1,0,12,0,7.6238881829733165,0.0,7.6238881829733165,0.0,0,1,0,0,0,26,592.5339699074074,0.04387934079806919,4,4,41.1306395184506,0.5,0.2692307692307692,0.9230769230769231,2.0,0.2953802631540603,12.961538461538462,0,0,0,0,0,0,1469149.5069666666,0
257428759,1,3,14,4,425,0.04470588235294118,0.007058823529411765,1,0,1,0,2.352941176470588,0.0,2.352941176470588,0.0,0,1,0,0,0,3,194.30745370370371,0.015439448887918893,1,1,14.283251450913221,1.0,0.0,0.6666666666666666,1.584962500721156,0.9182958340544896,3.3333333333333335,7,17,0.5882352941176471,0.23529411764705882,0.0,0,165.60285000000002,0.0
257428655,0,18,7,5,125,0.04,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,33,581.9702314814815,0.05670393125777959,2,2,19.46112440001291,0.9393939393939394,0.0,0.030303030303030304,3.584962500721156,0.8230596449726459,34.515151515151516,1,1,0.0,0.0,0,0,6881.2320666666665,0.0
257428599,0,0,0,0,26,0.038461538461538464,0.038461538461538464,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,7,322.0892824074074,0.021733104397884846,1,1,50.16412759234535,0.2857142857142857,0.5714285714285714,0.5714285714285714,2.321928094887362,0.8322488896002307,3.857142857142857,0,0,0,0,0,0,1469149.5069666666,0
257428561,0,0,0,1,87,0.05747126436781609,0.05747126436781609,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,1870.0685300925925,0.0016042192848683794,1,1,1152.9056231882823,0.6666666666666666,0.0,0.6666666666666666,1.584962500721156,0.9182958340544896,4.0,1,1,0.0,0.0,0,0,154.8052833333333,0.0
257428215,0,0,0,0,93,0.06451612903225806,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,5,254.13684027777776,0.01967443993769214,1,1,84.84908240973463,0.4,0.6,0.6,1.584962500721156,0.9709505944546686,0.4,0,0,0,0,0,0,1469149.5069666666,0
257427605,0,0,0,0,77,0.05194805194805195,0.012987012987012988,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,1,1,0.0,0.0,0,0,32341.986183333334,0.0
257427327,0,3,5,1,90,0.06666666666666667,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,6,748.0048842592593,0.008021337996932642,1,1,207.7582456920058,0.6666666666666666,0.0,0.16666666666666666,2.807354922057604,1.0,12.333333333333334,9,10,0.1,0.1,0.0,0,119.44631666666668,0.0
257427291,0,1,3,2,145,0.020689655172413793,0.006896551724137931,1,0,1,0,6.896551724137931,0.0,6.896551724137931,0.0,0,1,0,0,0,6,508.7749537037037,0.011793033356540252,1,1,51.73686467981305,0.5,0.3333333333333333,0.16666666666666666,2.321928094887362,0.8962406251802889,2.1666666666666665,3,5,0.4,0.0,0,0,196.55836666666667,0.0
257427118,0,0,0,0,85,0.0,0.011764705882352941,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,492.33126157407406,0.006093458275244284,1,1,118.60579036010512,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.3333333333333333,3,4,0.25,0.25,0.0,0,77.27145,0.0
257426621,0,0,0,0,171,0.005847953216374269,0.005847953216374269,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,845.6422800925926,0.0023650662308192685,1,1,0,0.5,0.5,0.5,1.584962500721156,1.0,0.0,0,0,0,0,0,0,1469149.5069666666,0
257426552,1,54,108,32,4194,0.03195040534096328,0.004053409632808774,1,1,26,10,6.19933237958989,2.384358607534573,8.583690987124463,0.0,0,1,0,0,0,20,2954.688402777778,0.006768903272912802,2,2,241.62764779730804,0.45,0.05,0.25,3.321928094887362,0.9041088731263887,16.0,7,16,0.5625,0.375,0.0,0,226.5677,0.0
257426349,1,0,0,0,206,0.038834951456310676,0.0,1,0,1,0,4.854368932038835,0.0,4.854368932038835,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,1,1,0.0,0.0,0,0,2848.970483333333,0.0
257426129,0,0,1,0,59,0.01694915254237288,0.03389830508474576,1,0,1,0,16.949152542372882,0.0,16.949152542372882,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,1469149.5069666666,0
257426062,1,19,27,14,833,0.04801920768307323,0.0,1,0,3,0,3.601440576230492,0.0,3.601440576230492,0.003601440576230492,0.0,1,0,0,0,5,9.166956018518519,0.5454373283671601,2,2,2.541643220547712,0.6,0.4,1.0,1.0,0,9.8,2,5,0.6,0.4,0.0,0,2143.6374666666666,0.0
257425777,0,1,1,0,42,0.09523809523809523,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,40.857326388888886,0.048950829062175204,1,1,0,0.5,0.5,0.5,1.584962500721156,1.0,4.0,3,4,0.25,0.25,0.0,0,123.62806666666667,0.0
257425652,0,0,0,0,11,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,180.58510416666667,0.011075110592478038,1,1,0,0.5,0.0,0.5,1.584962500721156,1.0,0.0,1,1,0.0,0.0,0,0,1816.8219666666666,0.0
257425638,0,11,2,2,2270,0.028634361233480177,0.0,1,0,19,0,8.370044052863436,0.0,8.370044052863436,0.0004405286343612335,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,0,0,0,0,0,0,1469149.5069666666,0
257425625,0,1,1,0,25,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,712,653.9077777777778,1.088838555215907,7,7,1.714123143693963,0.5168539325842697,0.11797752808988764,0.054775280898876406,4.857980995127572,0.42321757233677065,56.94522471910113,2,2,0.0,1.0,1.0,0.0,0.5402166666666666,0.5
257425617,0,7,11,1,753,0.0199203187250996,0.014608233731739707,1,0,4,0,5.3120849933598935,0.0,5.3120849933598935,0.00398406374501992,0.0,1,0,1,0,712,653.9077777777778,1.088838555215907,7,7,1.714123143693963,0.5168539325842697,0.11797752808988764,0.054775280898876406,4.857980995127572,0.42321757233677065,56.94522471910113,1,1,0.0,1.0,1.0,0.0,0.14926666666666666,1.0
257425519,0,5,3,2,115,0.0782608695652174,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,420.5021875,0.009512435651717032,1,1,141.61660988086396,0.25,0.0,0.25,2.321928094887362,1.0,2.25,8,12,0.3333333333333333,0.25,0.0,0,54.9859,0.0
257424974,0,1,0,0,8,0.0,0.125,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,3,3,0.0,0.0,0,0,55285.038616666665,0.0
257424707,1,0,0,0,444,0.02702702702702703,0.006756756756756757,1,0,3,0,6.756756756756757,0.0,6.756756756756757,0.0,0,1,0,0,0,3,175.1158912037037,0.017131512048271208,1,1,99.48730276007917,0.0,0.0,0.3333333333333333,2.0,1.0,0.0,1,1,0.0,0.0,0,0,597.86005,0.0
257424123,1,9,24,14,832,0.06009615384615385,0.007211538461538462,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,9.0,8,10,0.2,0.2,0.0,0,18.943350000000002,0.1
257424022,0,1,0,0,32,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,800.8844328703703,0.0037458587991877905,1,1,3.0106724234800195,0.6666666666666666,0.0,0.3333333333333333,2.0,1.0,2.0,0,0,0,0,0,0,1469149.5069666666,0
257423683,1,2,12,4,106,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,2.0,9,18,0.5,0.0,0,0,513.5841833333333,0.0
257423402,0,0,0,0,138,0.028985507246376812,0.0,1,0,1,0,7.246376811594203,0.0,7.246376811594203,0.0,0,1,0,0,0,2,0.8877430555555555,2.252904134235538,2,1,0,0.0,0.0,1.0,1.0,0,0.5,1,2,0.5,0.5,0.0,0,897.4246166666667,0.0
257423289,1,7,19,4,950,0.03894736842105263,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,5,496.17532407407407,0.010077083154690598,2,2,160.71915566306987,0.6,0.2,0.2,2.0,0.9602297178607612,26.6,0,0,0,0,0,0,1469149.5069666666,0
257422408,0,2,2,0,1167,0.029991431019708654,0.009425878320479864,1,0,10,0,8.56898029134533,0.0,8.56898029134533,0.0,0,1,0,0,0,16,1018.4872222222223,0.015709573621444005,2,2,100.95122146222009,0.4375,0.3125,0.8125,1.584962500721156,0.6962122601251458,12.375,0,0,0,0,0,0,1469149.5069666666,0
257422289,0,1,3,0,128,0.015625,0.0,1,1,1,1,7.8125,7.8125,15.625,0.0078125,0.0,1,0,0,0,115,887.4727546296297,0.12958144281059436,6,6,10.010659492036499,0.26956521739130435,0.24347826086956523,0.33043478260869563,3.584962500721156,0.6409593463983888,1.8869565217391304,0,0,0,0,0,0,1469149.5069666666,0
257421674,1,3,4,2,440,0.125,0.0022727272727272726,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,3.0,2,6,0.6666666666666666,0.5,0.0,0,741.1024833333333,0.0
257421598,0,1,0,1,1433,0.016050244242847175,0.004884856943475227,1,1,3,5,2.0935101186322402,3.4891835310537336,5.582693649685973,0.0006978367062107466,1.0,1,0,0,0,33,1159.3775462962963,0.028463549346302724,1,1,62.99934054227533,0.30303030303030304,0.3333333333333333,0.3939393939393939,2.0,0.843486809949898,20.818181818181817,0,0,0,0,0,0,1469149.5069666666,0
257421424,1,2,8,2,412,0.03155339805825243,0.0048543689320388345,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,5,500.82028935185184,0.009983621083863966,1,1,84.65809794832224,0.2,0.0,0.2,2.0,0.8649735207179273,10.0,1,2,0.5,0.5,0.0,0,1018.7792833333333,0.0
257421403,1,6,4,5,1048,0.02385496183206107,0.0019083969465648854,1,1,7,1,6.679389312977099,0.9541984732824427,7.633587786259541,0.0019083969465648854,0.5,1,0,1,0,284,1166.9881481481482,0.24336151181198323,1,1,4.288529027508172,0.09154929577464789,0.16901408450704225,0.03873239436619718,2.321928094887362,0.20820340015259875,8.496478873239436,0,0,0,0,0,0,1469149.5069666666,0
257421398,1,8,4,5,812,0.03571428571428571,0.0,1,0,6,0,7.389162561576354,0.0,7.389162561576354,0.0012315270935960591,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,0,0,0,0,0,0,1469149.5069666666,0
257421365,0,8,11,3,274,0.12043795620437957,0.014598540145985401,1,0,1,0,3.6496350364963503,0.0,3.6496350364963503,0.0,0,1,0,0,0,17,1302.916238425926,0.013047653792800967,2,1,110.27287394641182,0.29411764705882354,0.29411764705882354,0.058823529411764705,3.584962500721156,0.9306523837484466,161.23529411764707,5,9,0.4444444444444444,0.3333333333333333,0.0,0,58.251266666666666,0.0
257421287,1,19,40,11,2522,0.05392545598731166,0.025376685170499604,1,0,8,0,3.1720856463124503,0.0,3.1720856463124503,0.0,0,1,0,0,0,6,648.1291435185185,0.009257414297754944,1,1,64.53497032850217,0.16666666666666666,0.0,0.3333333333333333,2.321928094887362,0.9591479170272447,96.0,3,5,0.4,0.4,0.0,0,1065.5496666666668,0.0
257420668,1,4,4,0,383,0.04960835509138381,0.0026109660574412533,1,0,1,0,2.6109660574412534,0.0,2.6109660574412534,0.0,0,1,0,0,0,2,11.699467592592592,0.17094794991066783,1,1,0,0.0,0.5,0.5,1.584962500721156,1.0,15.0,4,5,0.2,0.2,0.0,0,44943.64565,0.0
257420299,0,0,0,0,134,0.08208955223880597,0.007462686567164179,0,0,0,0,0.0,0.0,0.0,0.007462686567164179,0.0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,1,1,0.0,0.0,0,0,1117.5049333333334,0.0
257420176,0,0,1,0,147,0.061224489795918366,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,505.8981712962963,0.007906729509914091,1,1,234.42415459301134,0.5,0.25,0.5,2.0,0.9463946303571862,3.0,0,0,0,0,0,0,1469149.5069666666,0
257420042,0,1,1,0,110,0.08181818181818182,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,401.3116435185185,0.009967316086146451,1,1,19.02473882962643,0.25,0.25,0.5,2.0,0.9463946303571862,9.75,5,9,0.4444444444444444,0.4444444444444444,0.0,0,5.699700000000001,0.1111111111111111
257419599,0,8,5,0,1766,0.035107587768969425,0.0011325028312570782,1,0,10,0,5.662514156285391,0.0,5.662514156285391,0.0005662514156285391,0.0,1,0,0,0,32,509.89725694444445,0.06275774102367164,1,1,50.17674148944479,0.65625,0.0625,1.0,1.0,0,10.03125,3,8,0.625,0.375,0.0,0,125.30330000000001,0.0
257419586,1,23,56,66,4959,0.027424884049203468,0.013107481347045775,1,1,20,15,4.033071183706392,3.0248033877797944,7.057874571486187,0.0,0,1,0,0,0,12,1102.8413078703704,0.010880985246347426,1,1,95.59764302078315,0.5833333333333334,0.3333333333333333,1.0,1.0,0,58.416666666666664,7,22,0.6818181818181818,0.4090909090909091,0.0,0,2731.6125333333334,0.0
257419180,0,0,2,2,146,0.08904109589041095,0.02054794520547945,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,107.82542824074073,0.037097000821264915,1,1,51.28913665299591,0.5,0.25,0.25,2.0,0.9463946303571862,6.0,6,12,0.5,0.08333333333333333,0.0,0,50.255199999999995,0.0
257419167,0,6,6,5,273,0.07692307692307693,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2,3,0.3333333333333333,0.3333333333333333,0.0,0,4212.197116666666,0.0
257418459,0,13,20,11,1387,0.029560201874549386,0.0,1,0,9,0,6.4888248017303525,0.0,6.4888248017303525,0.0007209805335255948,0.0,1,0,1,0,109,280.62413194444446,0.3884199097374095,5,4,10.779333556365064,0.3394495412844037,0.29357798165137616,0.08256880733944955,2.321928094887362,0.30739092062180173,75.11926605504587,0,0,0,0,0,0,1469149.5069666666,0
257418220,0,1,3,0,25,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,712,653.9077777777778,1.088838555215907,7,7,1.714123143693963,0.5168539325842697,0.11797752808988764,0.054775280898876406,4.857980995127572,0.42321757233677065,56.94522471910113,1,1,0.0,1.0,1.0,0.0,0.3854666666666667,1.0
