label,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio,text_length,expected_sentiment_value,sentiment_volatility,bert_article_pca_001,bert_article_pca_002,bert_article_pca_003,bert_article_pca_004,bert_article_pca_005,bert_article_pca_006,bert_article_pca_007,bert_article_pca_008,bert_article_pca_009,bert_article_pca_010,bert_article_pca_011,bert_article_pca_012,bert_article_pca_013,bert_article_pca_014,bert_article_pca_015,bert_article_pca_016,bert_article_pca_017,bert_article_pca_018,bert_article_pca_019,bert_article_pca_020,bert_article_pca_021,bert_article_pca_022,bert_article_pca_023,bert_article_pca_024,bert_article_pca_025,bert_article_pca_026,bert_article_pca_027,bert_article_pca_028,bert_article_pca_029,bert_article_pca_030,bert_article_pca_031,bert_article_pca_032,bert_article_pca_033,bert_article_pca_034,bert_article_pca_035,bert_article_pca_036,bert_article_pca_037,bert_article_pca_038,bert_article_pca_039,bert_article_pca_040,bert_article_pca_041,bert_article_pca_042,bert_article_pca_043,bert_article_pca_044,bert_article_pca_045,bert_article_pca_046,bert_article_pca_047,bert_article_pca_048,bert_article_pca_049,bert_article_pca_050,bert_article_pca_051,bert_article_pca_052,bert_article_pca_053,bert_article_pca_054,bert_article_pca_055,bert_article_pca_056,bert_article_pca_057,bert_article_pca_058,bert_article_pca_059,bert_article_pca_060,bert_article_pca_061,bert_article_pca_062,bert_article_pca_063,bert_article_pca_064,bert_article_pca_065,bert_article_pca_066,bert_article_pca_067,bert_article_pca_068,bert_article_pca_069,bert_article_pca_070,bert_article_pca_071,bert_article_pca_072,bert_article_pca_073,bert_article_pca_074,bert_article_pca_075,bert_article_pca_076,bert_article_pca_077,bert_article_pca_078,bert_article_pca_079,bert_article_pca_080,bert_article_pca_081,bert_article_pca_082,bert_article_pca_083,bert_article_pca_084,bert_article_pca_085,bert_article_pca_086,bert_article_pca_087,bert_article_pca_088,bert_article_pca_089,bert_article_pca_090,bert_article_pca_091,bert_article_pca_092,bert_article_pca_093,bert_article_pca_094,bert_article_pca_095,bert_article_pca_096,bert_article_pca_097,bert_article_pca_098,bert_article_pca_099,bert_article_pca_100,bert_article_pca_101,bert_article_pca_102,bert_article_pca_103,bert_article_pca_104,bert_article_pca_105,bert_article_pca_106,bert_article_pca_107,bert_article_pca_108,bert_article_pca_109,bert_article_pca_110,bert_article_pca_111,bert_article_pca_112,bert_article_pca_113,bert_article_pca_114,bert_article_pca_115,bert_article_pca_116,bert_article_pca_117,bert_article_pca_118,bert_article_pca_119,bert_article_pca_120,bert_article_pca_121,bert_article_pca_122,bert_article_pca_123,bert_article_pca_124,bert_article_pca_125,bert_article_pca_126,bert_article_pca_127,bert_article_pca_128,cat_freq_cta_click,cat_freq_promotion,cat_freq_urgency,cat_freq_disclosure,cat_freq_platform_brand,cat_freq_recommendation,cat_freq_lottery
F,0.0,9.0,7.0,1.0,3102.0,0.0238555770470664,0.0061250805931656,1.0,1.0,16.0,4.0,5.157962604771115,1.2894906511927788,6.447453255963894,0.0016118633139909,0.0,0.0,0.0,0.0,29.0,884.6698726851852,0.0327805895683754,1.0,1.0,57.915178323553626,0.2413793103448276,0.3448275862068966,0.5517241379310345,2.0,0.8979176514941838,32.06896551724138,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,1364,2.8501,0.2443,-1.9993254,2.5193536,-0.9757383,0.16264212,-0.99894434,-1.5969802,1.8596263,2.2894726,-2.547574,0.4122588,-0.7328333,-0.653665,0.205491,-0.367744,0.54085964,-0.31022415,-0.86397624,0.31111535,0.55175287,0.5774418,0.39967427,0.8666288,-1.3420267,0.18629272,-0.53095937,-0.7939408,-1.0364347,0.7426171,-0.3007112,-0.44558576,-0.44460827,1.0399165,-0.8603216,-0.23789228,0.06770084,-0.22923449,0.13132444,0.11371373,-0.43015915,0.02145038,-0.47947353,-0.6826009,0.12428556,0.23413923,0.23260297,0.15231857,0.23510773,-0.39609575,0.47492573,0.18386807,0.5749084,-0.14835238,0.13386567,-0.15914457,0.15309417,0.29999295,-0.087580785,0.34408253,0.041678187,-0.4799225,-0.22056147,0.017956499,-0.16122767,0.109574765,0.036110487,-0.1924865,-0.15902682,0.20820396,0.022943523,0.09097774,-0.23311622,-0.15072241,0.21910897,-0.012567288,-0.1536417,-0.081367016,-0.24505201,0.2189186,-0.79658467,0.22320062,-0.3196544,-0.18173099,-0.09441947,-0.056003463,0.22882149,-0.0025731588,0.10195694,0.052975345,-0.51472276,-0.12225398,-0.15301146,0.014133839,0.20778003,0.051735707,-0.16552803,0.50754374,0.19532132,-0.069409706,0.17569892,-0.020547548,-0.3153991,0.18010728,-0.21777602,0.05657481,-0.42669687,0.10563103,-0.19463623,0.28806928,0.05973301,-0.0059597115,-0.16635482,0.2532019,0.2406299,0.33968252,0.023942519,0.012302744,0.12596223,-0.009697353,0.017219784,0.20936322,0.15098555,0.025618898,-0.1928971,-0.005772354,-0.16181056,0.40980256,0.030804986,0.3356844,0.0,0.0,0.0003223726627981947,0.0006447453255963894,0.0,0.0,0.0
F,0.0,23.0,16.0,6.0,3526.0,0.0275099262620533,0.0034032898468519,1.0,0.0,27.0,0.0,7.657402155416903,0.0,7.657402155416903,0.0,0.0,0.0,0.0,0.0,28.0,2313.468587962963,0.0121030387642541,1.0,1.0,79.60130702396754,0.3928571428571428,0.1785714285714285,0.2857142857142857,2.807354922057604,0.8852934836268821,100.67857142857144,1.0,1.0,0.0,0.0,0.0,0.0,1094.0361833333334,0.0,1325,3.3017,0.9029,-1.8773513,2.4781353,-0.18779945,1.6553986,-0.33510628,-0.5770242,-0.2869933,0.79624873,1.0549881,-0.129509,-1.0651659,2.4378624,-2.232057,0.4000281,-1.0925314,0.27028835,-0.2365951,0.76894945,0.27185836,-1.9321593,-0.6123521,-0.30491358,0.5468493,-0.3636899,0.011687092,-0.6296429,-0.05570407,0.123113506,0.27039185,-0.075341,-0.52529097,0.27344716,0.4112169,0.278977,0.15161856,-0.5985643,0.30485493,-0.78671783,-0.25574797,-0.44708243,-0.4549418,0.3120507,0.06442431,-0.3070508,-0.35361466,0.6213957,-0.27009034,-0.1909407,-0.03352773,-0.11817572,0.46565253,0.3664365,-0.29401535,-0.113871805,0.3437079,-0.01913956,0.8237152,-0.028002106,-0.1653118,0.273977,-0.29084554,0.07590451,-0.12323119,0.04472666,-0.27665877,-0.16872886,-0.05414196,0.039698783,0.4294128,-0.050440148,-0.22720765,-0.34506917,0.02302877,-0.009963122,0.015244882,0.1828729,-0.009773992,-0.13336532,-0.2066676,0.13162756,0.12320284,-0.059601974,0.10182807,-0.1446628,0.17301132,0.6325306,0.050741795,0.19528309,-0.13327236,-0.3005385,0.055172257,-0.030280719,-0.28548223,0.0018286413,0.067298844,-0.10833966,-0.060395338,-0.13253784,0.006160133,-0.19760546,0.022156028,-0.2038712,0.055013306,-0.1699009,-0.27773774,-0.08114346,0.022382073,-0.12768261,0.11534613,0.10694443,-0.26675448,0.2890133,-0.15986775,-0.20131752,-0.042120848,-0.14227656,-0.1663566,0.21440922,0.5866557,0.01855301,-0.058082387,0.16954213,-0.07082239,-0.22480167,0.054748166,0.06086177,0.084310025,-0.104335114,0.0002836074872376631,0.0005672149744753262,0.0002836074872376631,0.0008508224617129892,0.0005672149744753262,0.0,0.0
F,1.0,11.0,21.0,3.0,3807.0,0.0394011032308904,0.0123456790123456,1.0,1.0,12.0,2.0,3.1520882584712373,0.5253480430785396,3.677436301549776,0.0018387181507748,0.0,0.0,1.0,0.0,28.0,1497.1187152777777,0.0187025916610793,2.0,2.0,56.40278178304403,0.4285714285714285,0.1785714285714285,0.5357142857142857,2.584962500721156,0.7766452493625259,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,2279,2.9944,0.7015,-1.4292428,-0.8126734,2.0804508,-0.94909626,-0.19044803,-0.2734112,0.27494782,-0.3926687,0.34262422,0.009565565,-1.2565665,0.50659025,0.80774784,0.03214831,0.32884195,0.44752744,-1.0676672,-0.32722428,0.37491363,0.2177085,0.63162947,0.8603586,-0.050306145,-0.16557397,-0.07645022,-0.6671535,0.32574713,0.500465,-0.24160971,-0.20756376,0.34271866,-0.7047836,0.17338435,0.14286101,0.3702311,-0.19229402,-0.43975762,-0.08363442,0.086831324,-0.1481817,0.07596222,-0.06648969,-0.19372544,-0.14594734,-0.16264698,0.397509,-0.18978505,0.17590335,0.012946433,0.16813546,0.1379991,-0.1519438,0.26315558,-0.2611015,-0.32010952,0.16559118,-0.3004647,0.0150801055,-0.18318063,-0.07866494,0.27275062,0.14159255,0.22009325,-0.31334922,0.019571416,0.20532984,0.004177167,-0.112151414,-0.09088547,0.095352106,0.0409682,-0.16706848,-0.046143074,-0.037435926,0.16964811,0.052704174,0.27309674,0.12695739,-0.16318773,-0.16920258,-0.28769466,-0.097727425,-0.082739726,0.1953793,0.38476974,0.06911017,-0.031953618,-0.048100095,-0.034277827,-0.10762647,0.0039508445,-0.23488377,0.03706618,-0.11833082,-0.08301924,0.07785358,-0.033458356,0.19932808,-0.38995302,0.122772805,0.022410527,0.02007622,0.2573433,-0.28212082,-0.13453431,0.15487398,-0.10458264,-0.09951899,0.21228704,-0.1124912,0.15803903,-0.10885554,-0.06709158,-0.27508155,-0.02402256,-0.006987631,-0.01144333,0.12942316,-0.008423618,-0.010649537,-0.20121819,0.090549685,-0.040361974,0.15759525,-0.07935202,-0.059170913,-0.09201397,-0.05445762,0.0002626740215392698,0.0007880220646178094,0.0007880220646178094,0.0005253480430785396,0.0010506960861570791,0.0,0.0
F,0.0,12.0,14.0,2.0,2618.0,0.0236822001527883,0.0,1.0,0.0,7.0,0.0,2.6737967914438503,0.0,2.6737967914438503,0.0003819709702062,0.0,0.0,0.0,0.0,18.0,27.13394675925926,0.6633756659029941,4.0,5.0,2.551637928516464,0.5,0.0555555555555555,0.1666666666666666,2.584962500721156,0.8408362367859525,7.333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,533.4482,0.0,2045,2.9917,0.0412,-1.7097334,3.1650841,0.41356662,-1.8639563,0.22877035,0.70091546,-0.65608543,1.1655157,1.0890009,-0.4795387,1.1083279,-0.75904036,2.4625783,0.18870063,0.30115378,-0.73597884,0.9155023,1.0368956,-0.05294462,-0.29535347,0.06422028,-0.44515175,0.30583975,0.9343432,-0.33839533,-0.093599685,-0.38309723,0.63195217,-0.44138095,-0.9608197,-0.73657346,-0.07203152,-1.1028134,0.06728989,-0.15085715,0.8956173,0.40512562,0.29230407,0.040527727,1.004904,0.48725468,-0.09551267,-0.76559585,-0.58549386,-0.9289161,0.044097174,-0.5843044,0.43613696,-0.19588982,-0.47398028,-0.46743852,-0.4151458,0.15548368,0.060600847,0.044466242,0.118817255,-0.2113789,-0.26343584,0.11621514,-0.5798104,0.10908238,0.038431574,-0.39688018,-0.27175707,-0.48925105,0.48864046,-0.11714396,0.49660498,-0.1725976,-0.6539032,-0.49338004,-0.16545597,0.29531902,-0.5606972,-0.069335364,0.34435576,-0.60535264,0.83274597,-0.18705805,-0.14626497,0.154991,-0.17492384,-0.4239961,-0.2737327,0.11239047,-0.39317197,-0.37786773,0.45446327,0.27608258,-0.03210482,-0.16778079,0.21480562,0.40841913,-0.28317043,-0.1262067,0.60842794,-0.16908045,0.09041132,0.13188392,-0.23650523,-0.09105309,-0.19142796,-0.2063109,0.43966052,0.14805514,0.3107581,-0.14765352,0.06225662,-0.28218693,0.16185997,-0.039724655,-0.1188067,-0.24959172,0.15188996,0.24656546,0.122841775,0.17715277,0.3737984,-0.17905569,0.02442091,0.18881989,0.3775807,0.08095688,0.04106512,0.07081256,0.012793425,0.19764225,0.019617654,0.0007639419404125286,0.0003819709702062643,0.0,0.0,0.0003819709702062643,0.0,0.0
F,1.0,8.0,11.0,3.0,1564.0,0.0377237851662404,0.0031969309462915,1.0,0.0,9.0,0.0,5.754475703324808,0.0,5.754475703324808,0.0006393861892583,0.0,0.0,0.0,0.0,2.0,1.5857638888888888,1.2612218086271076,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,747,3.5852,0.6244,-0.8695169,-0.37833104,-0.071130425,-1.9064116,-1.1602544,-1.013313,-0.5546995,-1.3601483,-0.018600114,-0.64900684,0.4848244,0.98945814,-0.57091445,-1.2704138,0.5981403,1.9216665,1.0165656,0.93051046,0.53099066,0.50438195,-0.4429837,0.40437388,-0.8555037,-1.981679,-0.0497258,0.49137935,1.185135,-0.47231802,0.41344088,0.13619192,-0.5636485,0.26690966,-0.19232102,-0.19137757,0.5306632,0.105387084,0.06102773,0.25350842,0.48735595,0.7809351,-0.19331312,0.6880092,0.237404,0.59289414,0.4249677,-0.5494309,0.57757163,0.7543526,0.15768762,0.4037101,-0.06072601,-0.18198189,-0.86240095,-0.49570054,0.33564728,0.22590594,0.4518377,0.026649045,0.26595128,-0.053881384,0.62338656,-0.3893594,0.11015592,0.55954,-0.109039545,0.20981126,-0.32142872,-0.20251901,0.21846133,-0.5910935,-0.32071143,-0.5072691,-0.2970243,0.8321531,0.13581854,0.25808376,-0.13665953,0.022145161,-0.28854716,0.45636868,0.3635288,-0.3682477,-0.07750081,-0.36319005,0.068909,0.0136701455,-0.28391093,0.34486356,-0.10104409,0.02472178,0.057281997,0.050976332,-0.37376657,0.25199908,-0.1012769,-0.22496122,-0.041041292,-0.13568343,-0.03377788,-0.13434447,-0.06030397,0.28273806,-0.15233451,0.17494519,0.14319043,-0.15211914,-0.14254068,0.31836388,-0.094292685,0.14697163,-0.46041456,-0.042766586,0.19790028,-0.0466224,-0.42158118,-0.15511484,0.04751374,-0.08289781,-0.05121282,0.19937141,0.133205,0.28349763,0.031455107,-0.40134764,0.012606113,-0.09704707,0.024279935,0.13064887,0.00319693094629156,0.0,0.0,0.0006393861892583121,0.0,0.0,0.0
F,1.0,21.0,13.0,3.0,1784.0,0.0313901345291479,0.0039237668161434,1.0,0.0,18.0,0.0,10.089686098654708,0.0,10.089686098654708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,2.0,6.0,0.6666666666666666,0.5,0.0,0.0,189.59931666666668,0.0,304,2.9311,0.0,-0.14998502,-4.1479106,-1.3166175,0.73878753,-1.9026407,0.76117694,0.08379124,-0.2379797,-0.85399985,-0.74849665,2.3659813,0.4481896,-0.032647345,-0.11081293,-0.7096461,0.14677744,-0.8162124,-1.5228524,-1.5499876,-0.012402361,0.18842895,0.62416416,-0.20876342,-0.3065357,-0.084422365,0.24553789,-0.3625924,0.07657974,0.324305,-0.551881,0.30618152,-0.69776464,0.038668938,0.057699896,-0.48373017,-0.82389176,0.8437766,0.5641314,0.5856039,0.16285717,-0.18384911,-0.5807716,0.33202028,-0.1127852,0.20598154,-0.46148106,0.6136376,0.03300072,0.14648503,-0.11454959,-0.4674449,0.11497817,-0.11261602,-0.19640823,0.09991343,0.17678934,-0.288998,-0.1912997,-0.09992365,-0.18001647,0.17314023,0.11951758,-0.5861823,0.599045,-0.32418504,-0.19996485,-0.42550695,0.0013622214,0.21817414,0.24360852,0.038233094,-0.4130186,-0.049077664,0.10727136,-0.35171303,0.25775343,0.14181271,0.036857467,-0.06559804,0.13605921,-0.28636187,0.530979,-0.16447328,-0.34366298,0.093823485,0.19672686,-0.21567369,-0.65580845,0.24673913,0.18199947,-0.26308692,-0.062110256,0.068748824,0.14142084,0.689992,0.17226924,-0.04791761,0.31577975,-0.26679525,0.20266058,0.036795765,0.28900117,-0.019243872,0.25613534,0.0420389,-0.1275604,0.2635496,0.079041235,0.42229587,-0.033887547,-0.00035088274,0.2740272,-0.17638615,-0.21495022,0.11203802,-0.011776655,0.1418143,-0.25491783,-0.30336148,-0.310433,0.16187267,-0.2893526,-0.115474984,0.07490462,-0.18215784,0.07273902,-0.038910814,-0.45472142,0.0,0.0005605381165919282,0.0005605381165919282,0.0005605381165919282,0.0,0.0,0.0
F,0.0,1.0,0.0,0.0,636.0,0.0330188679245283,0.0062893081761006,1.0,0.0,3.0,0.0,4.716981132075471,0.0,4.716981132075471,0.0,0.0,0.0,0.0,0.0,23.0,20.756261574074077,1.1080993519916178,3.0,3.0,0.6772745771679609,0.1739130434782608,0.217391304347826,0.0434782608695652,3.584962500721156,0.8901015347357701,8.304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,423,1.7523,0.111,-2.0256,1.6661649,-1.206473,1.4122685,1.21484,1.5768671,3.2213624,3.431419,0.809283,-0.2476058,0.3060151,0.2620947,0.42299548,-0.31095156,-0.6101269,-1.1547288,0.34903288,0.08583578,-0.59092176,0.502924,0.029908324,0.8398458,0.40441844,0.88037616,0.3447269,-0.33556682,0.9820884,-0.9034712,-0.30296785,0.85123163,0.27936128,0.8874563,0.41533202,-0.13744882,-0.03020892,0.3791639,-0.20994398,0.39199787,0.09156139,0.15095043,-0.25320324,0.6379668,0.6094772,0.49141383,-0.22392862,-0.41503188,-0.008979528,0.4548901,0.44421566,-0.4225295,0.42141163,0.8888744,-0.24533078,0.38772786,-0.06497485,-0.1444332,0.26615858,0.22016418,0.75503945,-0.075208776,-0.02268377,-0.34431416,-0.058638897,-0.52629864,0.09339754,0.048882768,-0.8429404,0.59267676,0.13413258,-0.033635456,0.41435063,-0.6747294,-0.17699778,-0.13692723,-0.10836419,0.52947026,-0.06884586,-0.38810775,-0.4090376,0.12932773,-0.24129137,-0.078375414,0.3064449,0.14501686,-0.5339438,0.4151813,0.23947708,-0.346491,-0.12953709,0.31980705,-0.65019,0.058995064,-0.12325874,0.031431846,-0.256903,0.051396824,-0.26562873,-0.4924609,0.14115803,0.15954861,-0.1203934,0.5906093,0.17211196,0.19161874,0.2093034,-0.44653502,0.49279344,0.4879227,-0.010510634,-0.13526836,0.2697697,-0.025184719,-0.37627038,0.027233884,0.05783731,0.020070162,0.41878742,-0.120915316,0.119924195,-0.11585379,0.06379901,-0.14251728,-0.07781327,-0.3781606,0.4089048,0.044255473,0.35652843,-0.3930046,0.0031446540880503146,0.0,0.0,0.0015723270440251573,0.0,0.0,0.0
F,1.0,9.0,10.0,5.0,12699.0,0.018032915977636,0.0023623907394283,1.0,1.0,108.0,4.0,8.504606661941885,0.3149854319237735,8.81959209386566,0.0,0.0,0.0,0.0,0.0,20.0,782.1259722222222,0.0255713282902175,4.0,4.0,38.693614869261566,0.55,0.25,1.0,1.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,3393,2.7237,0.6291,-1.5245882,-0.11814106,1.7807086,0.8834874,1.3390158,-0.1785664,-0.0455478,-0.8180741,-0.16685398,1.0457506,0.60978854,1.4428163,0.95558476,0.77153724,-0.3069689,-0.3324116,-0.2025531,0.86324686,0.5677103,-0.21812288,0.9095972,0.26255968,-0.35117197,0.26928905,0.4171182,0.42549616,-0.0940605,-0.17971845,0.22991027,0.090498395,-0.29385334,0.029706705,-0.15066603,0.16649097,-0.4335518,-0.27852356,0.30629128,-0.15585586,-0.1803618,0.03997578,0.5857078,0.06329772,-0.12441424,-0.17224468,0.016375104,-0.30214062,0.35759082,-0.27599466,-0.37014142,0.03579173,-0.33310503,0.19604212,-0.20602638,-0.13350007,0.5713961,-0.026385244,0.011897348,0.22799937,-0.21104746,0.04596463,0.1185617,-0.30159265,-0.17091224,-0.053958822,-0.047614355,-0.10974993,0.30483648,-0.13201901,-0.012759589,0.026148736,0.042473413,0.3965749,0.1085987,0.051118683,0.31246796,0.19535558,-0.26826343,-0.21856795,-0.08082079,-0.23590232,-0.05849801,0.003770452,-0.17600055,-0.3701698,0.051545262,0.074239776,-0.16099614,0.21728505,-0.060614742,0.2422001,-0.2435413,0.19486901,-0.008301754,0.14726071,0.12754297,0.06337448,0.1679167,0.20016243,-0.07362874,-0.055635538,0.008394003,0.1647369,0.2575693,0.13121563,0.16269115,-0.17127392,0.13661957,0.15147696,0.090930134,0.11168013,0.1737969,-0.098660916,0.06930465,0.10308664,0.20187393,-0.05090411,0.07253705,0.07543185,-0.097262114,0.010882529,0.04835803,-0.11043509,0.15691637,-0.056952562,0.104621105,0.023273394,-0.0009867674,-0.030298322,0.0003937317899047169,0.0006299708638475471,7.874635798094339e-05,0.0012599417276950942,7.874635798094339e-05,0.0,0.0
F,1.0,6.0,7.0,4.0,2661.0,0.0266816986095452,0.0011273957158962,1.0,1.0,10.0,1.0,3.757985719654265,0.3757985719654265,4.133784291619691,0.0003757985719654,0.0,0.0,1.0,1.0,37.0,1425.321574074074,0.0259590542043371,2.0,2.0,72.70860739385722,0.7837837837837838,0.027027027027027,0.081081081081081,3.584962500721156,0.9096273533858245,86.32432432432432,5.0,10.0,0.5,0.4,0.0,0.0,389.27951666666667,0.0,1719,2.6425,0.4132,3.348701,1.4526664,1.0164075,-1.8938574,0.71381855,-0.22515157,-0.23330191,0.05495906,0.1642096,-0.58265,0.08322828,0.07144597,0.62977964,-0.27534872,-0.26551166,-0.61879426,0.50679076,0.39182517,-0.08871623,0.042658992,-0.3887288,0.42486948,0.03960715,0.27714545,0.011377289,0.49877417,-0.36784458,0.40563583,0.44850436,0.7564671,-0.027970541,0.66502255,-0.35062528,-0.43299943,0.012295304,0.05794184,-0.17886227,0.3217528,-0.18249688,0.092852615,0.074209854,-0.033136252,0.04577871,0.48820692,-0.42197487,-0.283604,-0.008878412,-0.045139827,-0.44005948,0.31952867,-0.2101203,0.12110725,0.36858606,0.21991648,-0.21312033,0.0095243305,0.37202704,-0.17360237,0.17394382,0.09686734,0.24793738,-0.5192304,-0.34967098,0.19413991,0.38000393,0.045143872,-0.19710559,-0.04709825,0.40726447,0.1668337,-0.15353628,-0.38099042,0.29676175,0.13292624,0.24390231,0.08662273,0.45622754,0.1335928,-0.26083258,-0.042677656,-0.12124272,0.6353116,0.10153014,0.0028270634,-0.02086791,-0.048277307,0.21230452,-0.0039554522,0.1760918,-0.02056503,0.2966395,0.12864453,0.09148016,-0.23056737,0.07336349,0.28699636,-0.021535425,-0.04061557,0.17282456,-0.17601213,-0.1046536,0.02853666,0.19727828,0.061554197,-0.14762157,-0.2285454,0.0996746,-0.0060984776,0.116906054,0.110966,-0.37947023,0.2789207,0.030664017,0.17490946,-0.26606262,0.0058325557,-0.129239,-0.18506402,-0.057860058,-0.014150054,-0.4426754,0.292527,-0.18397422,-0.12758525,0.20505875,0.15946962,-0.11880646,0.21403095,0.0011273957158962795,0.0003757985719654265,0.0,0.0003757985719654265,0.001503194287861706,0.0,0.0
F,0.0,4.0,1.0,2.0,2165.0,0.0374133949191685,0.0,1.0,1.0,8.0,2.0,3.695150115473441,0.9237875288683602,4.618937644341801,0.0009237875288683,0.0,0.0,1.0,0.0,219.0,270.5497453703704,0.8094629684467043,4.0,4.0,1.040832309649918,0.771689497716895,0.2054794520547945,0.0091324200913242,4.0,0.6733984612140087,40.6986301369863,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,1345,2.6576,0.46,-2.112579,3.1590073,-0.72817177,1.2680845,0.8842024,1.3501807,-0.36612386,1.3746661,-0.73746914,-1.4781448,-0.6994051,0.05799356,-1.8273714,-0.9568295,-0.20815176,0.6614035,0.68847543,0.7423629,-0.073107906,0.09779971,-0.31754115,0.21997643,0.026297064,0.13478796,0.07772786,0.24343559,-0.2187712,-0.15375109,0.24852549,0.7104488,0.8708313,0.13684717,-0.47389436,0.021310262,-0.07398552,0.1410142,-0.23322704,-0.009098986,0.3487307,0.053642835,0.09694526,-0.37921673,0.15473233,0.061323386,-0.07618929,0.20119835,-0.71497405,-0.03713688,-0.2410955,0.011294619,0.46122572,0.45812258,0.21309917,0.03377161,-0.09321455,0.258239,-0.22520968,-0.5303153,0.23183951,-0.17328788,-0.4552047,0.558208,-0.16234662,0.04968818,0.08051324,-0.08431403,-0.57777786,-0.15536995,-0.20824973,-0.037426997,0.17952748,0.1642432,0.1703576,0.15572587,-0.017174909,0.29011947,0.059412286,0.23987326,-0.15356793,-0.08800937,-0.10187626,0.16975032,0.30523652,0.2161526,-0.1052175,0.059614245,-0.107288755,-0.1658954,-0.009603783,-0.11366139,0.053790968,-0.049327705,0.22162464,-0.061742514,-0.16461174,0.14973715,0.37120467,0.1951631,0.10585461,0.24580765,0.27137423,0.30504957,-0.08926266,-0.20336235,0.06383602,-0.24596293,0.07808927,0.28772274,-0.07266921,0.0007141611,-0.31606358,0.07445763,-0.27508765,-0.0041534374,0.20682336,-0.43685845,0.06312428,-0.29307175,0.02433316,-0.02828617,-0.29674947,-0.09905675,-0.55892444,-0.19738753,0.15167703,-0.10612432,0.15835099,-0.13989767,0.0009237875288683603,0.0,0.0013856812933025404,0.0,0.0,0.0,0.0
F,1.0,30.0,24.0,8.0,2548.0,0.0364992150706436,0.0,1.0,1.0,9.0,1.0,3.5321821036106757,0.3924646781789639,3.9246467817896384,0.0,0.0,0.0,0.0,0.0,22.0,199.8510300925926,0.1100819945226563,1.0,1.0,16.33820907517204,0.1363636363636363,0.2727272727272727,1.0,1.0,0.0,12.727272727272728,1.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,518.9810666666667,0.0,1775,2.7376,0.5554,-2.2765326,2.5868084,1.0374353,0.5782504,-0.452965,1.1481436,-0.14968553,1.5377517,-1.2916844,-0.40090755,-0.76797366,0.26734528,-0.59486353,-0.0048497785,-0.61363524,0.7403855,-0.21919057,-0.6469346,-0.28993738,-0.8047567,-0.3304652,0.064216256,-0.5628965,-0.13494739,-0.35241145,-0.43678486,0.03291965,-0.25843802,0.16396596,-0.15504242,-0.40243858,-0.06101013,0.086971976,-0.08916609,-0.25652158,0.040383626,0.4529732,-0.25831223,0.22904766,0.42351657,-0.5948513,0.23870134,0.25070366,-0.06608206,-0.45622098,0.37425786,-0.06639005,-0.12484445,-0.0020846296,-0.35921767,-0.31842008,0.11832671,0.43681762,-0.09021229,-0.19844307,0.22022349,0.09414521,0.20197113,-0.021623908,0.27160642,0.2770657,0.0009820263,-0.12082894,-0.06440217,0.16372524,0.037151963,0.10931848,0.07452975,-0.203202,-0.020009374,0.363523,0.17484543,-0.4089844,0.010911912,-0.25845566,0.26491952,0.19510043,0.057609953,0.059819967,-0.084539846,-0.18424067,0.2835549,0.121905625,0.24681711,-0.18644379,0.026195565,0.081378594,0.31478217,-0.22823837,0.21992938,0.024616292,0.3817674,0.1657889,0.23509853,-0.01379473,0.029271059,0.42310628,-0.002871849,0.18296592,-0.049401063,0.23985194,0.14010352,-0.111087665,-0.06330308,-0.12179154,0.19953835,-0.16129221,0.07158524,0.118441895,0.06573237,0.014809433,-0.1416472,-0.06361388,-0.31681406,0.16274449,-0.012231256,-0.07095574,0.2674139,-0.070647255,-0.016568486,0.053904686,0.03618402,-0.0946699,-0.041052047,-0.1211158,0.062721625,-0.18040317,0.030923232,0.0,0.0003924646781789639,0.0019623233908948193,0.0,0.0,0.0,0.0
